Q449,F97=3,F65=8,F31=8,F49=1,,,,,
Q450,,,,,,,,,
Q451,F31=8,F88=1,F95=1,,,,,,
Q452,F40=2,F12=6,F74=3,F44=6,F31=2,F80=7,F69=9,F58=5,
Q453,F5=3,F89=9,F31=3,F76=1,F34=8,F11=4,,,
Q454,F54=4,F29=4,F6=1,F39=2,,,,,
Q455,F40=4,F36=8,,,,,,,
Q456,,,,,,,,,
Q457,F64=3,F61=887,F73=5,F52=3,,,,,
Q458,F86=9,F83=2,F30=3,F84=6,,,,,
Q459,F70=9,F3=6,F55=6,F31=10,F17=2,F89=8,F52=3,F30=4,F35=10
Q460,F93=8,F81=6,F16=5,F7=5,F31=9,F38=9,F79=2,F88=3,
Q461,F6=4,F87=2,F23=7,F2=8,F99=2,F50=2,F79=5,F77=4,F92=8
Q462,F35=1,F15=6,F40=4,F32=0,F36=8,F17=1,F56=5,F62=6,
Q463,F44=1,,,,,,,,
Q464,,,,,,,,,
Q465,F88=3,F36=5,F26=6,F12=1,F56=4,,,,
Q466,F20=6,F64=2,F14=6,F52=3,F33=1,F86=9,F44=1,,
Q467,F46=8,F70=8,F55=3,F41=9,F98=7,,,,
Q468,F76=3,F82=9,,,,,,,
Q469,F96=3,F46=4,F42=9,F41=1,F31=2,,,,
Q470,F79=4,F32=2,F42=6,F84=5,F0=4,F56=4,F67=10,F34=2,F27=4
Q471,F71=6,F39=9,F14=7,F5=4,F70=921,F59=2,F4=3,,
Q472,F36=8,F27=3,F22=4,F1=9,F92=4,,,,
Q473,F99=1,F0=1,F8=1,F98=7,F37=5,F29=9,F33=6,F24=1,
Q474,F41=8,F83=8,F77=3,F82=4,F55=5,,,,
Q475,F50=3,,,,,,,,
Q476,F5=652,F3=1,F44=5,F26=3,F59=7,F10=9,F59=1,,
Q477,F13=8,F39=3,F43=6,F23=4,F25=1,F47=6,F41=3,F71=7,F1=1
Q478,F82=5,,,,,,,,
Q479,F39=2,F24=4,F35=1,F91=7,F87=2,F90=3,,,
Q480,F53=2,F22=5,F92=9,F25=2,F14=5,F63=8,F29=6,,
Q481,,,,,,,,,
Q482,F55=2,F71=6,F37=6,F53=2,F95=8,F64=2,F15=3,,
Q483,F9=2,F37=5,,,,,,,
Q484,F65=9,F43=7,F71=5,F16=8,F25=3,F26=3,F16=4,,
Q485,F24=4,F96=3,F37=7,F60=2,,,,,
Q486,F71=8,F7=3,F10=8,,,,,,
Q487,F6=1,,,,,,,,
Q488,F39=5,F71=5,F15=5,F11=3,,,,,
Q489,,,,,,,,,
Q490,F11=10,F51=0,F54=5,F29=1,F67=10,F90=4,,,
Q491,F59=1,F92=9,F56=1,F36=9,F8=1,F25=2,,,
Q492,F59=8,F48=2,F45=7,F43=937,F3=4,F80=1,,,
Q493,F90=6,F73=309,F68=6,F16=6,F73=7,F99=2,F94=1,,
Q494,F45=3,F38=0,F86=8,F85=7,F19=1,,,,
Q495,F79=3,F25=9,F17=6,F95=1,F88=3,F49=6,F16=7,F96=4,F30=4
Q496,F74=3,F48=1,F4=7,F6=2,F52=3,,,,
Q497,F98=7,F78=7,F17=4,F64=9,F68=3,F35=1,F81=6,,
Q498,F8=2,F89=5,F53=5,F18=2,F40=3,F97=4,F45=2,,
Q499,F38=9,,,,,,,,
Q500,F74=3,F20=5,F34=3,F59=8,F73=7,F18=3,,,
Q501,F77=9,F65=6,F46=9,F56=4,F28=9,F83=2,F23=8,,
Q502,F5=1,F89=8,F49=1,F93=3,F38=3,F90=2,,,
Q503,F44=6,F18=0,F66=1,,,,,,
Q504,F84=6,F50=3,F66=6,F82=4,F95=8,F55=5,F83=2,,
Q505,F79=1,F95=8,F87=2,F74=3,F19=7,,,,
Q506,F58=9,F34=3,F37=7,F99=3,F68=6,F19=2,F89=9,,
Q507,,,,,,,,,
Q508,F89=9,F58=4,,,,,,,
Q509,,,,,,,,,
Q510,F42=3,F45=7,F34=9,F71=5,F36=8,F19=8,F60=6,F14=6,F5=3
Q511,F20=6,,,,,,,,
Q512,F81=9,F0=3,,,,,,,
Q513,F45=7,F14=8,F55=7,F75=9,F86=9,F96=4,F6=1,F95=8,F48=1
Q514,F51=8,F5=1,F98=7,F77=3,,,,,
Q515,F88=2,F87=2,F28=8,F42=6,F2=3,F23=9,F27=4,,
Q516,F55=5,F79=4,F57=8,,,,,,
Q517,F74=3,F24=3,,,,,,,
Q518,F84=6,F89=9,F60=1,F61=1,F92=4,F88=2,F28=1,,
Q519,F21=1,F19=5,F75=4,F39=3,F98=501,F93=7,,,
Q520,F26=3,F90=2,F1=9,F44=1,F93=5,,,,
Q521,F27=3,,,,,,,,
Q522,F87=4,,,,,,,,
Q523,F6=2,,,,,,,,
Q524,F96=2,F54=6,F82=4,F21=7,F79=1,F28=10,F39=4,,
Q525,F62=1,F42=5,F1=3,F23=8,F78=8,F37=6,F13=4,,
Q526,F99=6,,,,,,,,
Q527,F28=8,F54=5,F1=9,F89=9,F15=5,,,,
Q528,F29=9,F41=3,F37=7,F27=3,F20=5,,,,
Q529,F71=5,F49=2,F66=4,F10=9,F27=3,F97=1,,,
Q530,F5=1,F7=6,F13=7,F34=10,F19=8,F33=1,,,
Q531,F57=3,F1=9,,,,,,,
Q532,F31=8,F51=9,F39=4,F28=9,F27=3,,,,
Q533,,,,,,,,,
Q534,F23=9,,,,,,,,
Q535,F0=3,F73=6,F6=4,F64=1,F91=6,F3=5,F15=4,,
Q536,F94=9,F27=2,F36=5,F47=3,F42=3,F64=3,F30=3,F38=3,F55=5
Q537,F0=0,F33=0,F81=5,F68=6,F15=6,F25=2,,,
Q538,F72=6,F37=6,F88=2,F65=9,F51=7,,,,
Q539,F42=9,F24=3,F43=1,F60=2,F76=0,,,,
Q540,,,,,,,,,
Q541,F46=10,F37=7,F25=9,F76=3,F21=1,F33=6,F11=10,F96=4,
Q542,F75=9,F82=3,,,,,,,
Q543,F65=6,,,,,,,,
Q544,F57=4,F11=4,F20=8,F71=6,F85=8,,,,
Q545,F61=4,F77=4,,,,,,,
Q546,F95=9,F54=4,F35=1,F95=7,F1=1,F95=6,F87=1,F96=5,
Q547,F58=9,F51=9,F14=2,F67=9,,,,,
Q548,F68=5,F12=5,F45=1,F19=8,F16=4,F99=3,F52=5,F71=7,
Q549,F16=6,F65=6,F80=7,F9=1,F5=1,F79=5,,,
Q550,F39=2,,,,,,,,
Q551,F27=4,F51=9,F64=2,F93=7,,,,,
Q552,F61=3,F56=5,,,,,,,
Q553,F58=4,F45=2,F9=3,F19=2,F93=6,F99=6,F32=3,,
Q554,F98=5,F75=4,F18=2,F56=0,F69=9,F63=1,F42=6,F56=5,F6=1
Q555,F35=8,F97=2,F77=9,F4=4,F25=1,F47=6,F75=4,F41=4,
Q556,F97=1,F19=7,,,,,,,
Q557,F6=2,F44=1,F32=2,F71=6,F79=2,F15=7,,,
Q558,F1=9,F33=7,F72=1,F58=10,F61=3,F30=3,F64=6,F68=7,F82=8
Q559,F64=2,,,,,,,,
Q560,F83=8,F65=8,,,,,,,
Q561,F12=4,,,,,,,,
Q562,F78=3,F55=5,F77=3,F95=8,F91=5,F44=5,F61=3,F22=6,
Q563,F63=8,F83=8,F3=0,F43=2,F37=5,F18=1,,,
Q564,F40=6,F63=2,,,,,,,
Q565,F32=1,F63=1,F95=2,F99=3,F26=6,F3=4,,,
Q566,F25=3,F77=3,F95=201,,,,,,
Q567,F48=2,F77=9,F22=6,F4=5,,,,,
Q568,,,,,,,,,
Q569,F24=1,F1=1,F44=5,F57=7,F3=5,F85=5,,,
Q570,F91=6,F16=7,,,,,,,
Q571,F17=4,F39=4,F29=5,F93=7,F87=3,F0=1,F80=7,F32=1,F67=8
Q572,F43=7,F82=9,,,,,,,
Q573,F48=1,,,,,,,,
Q574,F44=7,F69=9,,,,,,,
Q575,F7=2,F71=5,F76=4,F85=8,F30=7,,,,
Q576,F9=4,F16=6,F8=2,,,,,,
Q577,F27=3,F65=8,,,,,,,
Q578,F97=3,F79=3,F60=0,F42=3,F72=4,F42=6,F38=3,F9=5,F2=2
Q579,F83=1,F12=3,F25=2,F74=3,F20=9,F3=4,F24=8,F91=6,
Q580,F3=5,F94=5,,,,,,,
Q581,F63=8,F43=9,F99=2,F86=3,F2=8,F57=3,F53=2,F87=2,
Q582,F56=1,F51=1,F38=10,F57=3,,,,,
Q583,F63=8,,,,,,,,
Q584,F34=2,F17=4,F63=8,F19=6,,,,,
Q585,F93=3,F10=5,F90=1,F4=5,F5=3,F95=8,,,
Q586,F6=1,F44=1,F42=4,,,,,,
Q587,F52=4,F94=6,F77=9,F86=3,F41=4,,,,
Q588,F9=4,F20=6,F75=4,F83=3,,,,,
Q589,F31=7,F63=9,F48=2,F17=696,F83=8,F86=3,F21=4,F25=9,F6=4
Q590,F15=6,,,,,,,,
Q591,F99=3,F47=2,F44=6,F12=1,F14=7,F39=10,,,
Q592,,,,,,,,,
Q593,F31=2,F69=2,F10=6,F14=1,F15=5,F33=7,F95=2,,
Q594,F9=4,F98=8,F53=1,F30=6,F34=10,F83=2,,,
Q595,F62=0,F9=4,F73=7,F58=7,,,,,
Q596,F63=0,F45=2,F83=9,F52=5,F52=5,F36=3,,,
Q597,F57=3,,,,,,,,
Q598,F19=5,F23=8,,,,,,,
Q599,F90=2,F62=8,F58=4,F92=9,,,,,
Q600,F48=6,F78=8,F83=9,F53=5,F25=9,,,,
Q601,F17=2,F81=6,F44=6,F17=6,F81=9,F70=6,F77=3,F1=4,
Q602,F93=6,F80=7,F88=1,F7=2,F25=9,F11=10,F8=2,,
Q603,F86=3,F81=9,F59=7,F17=2,,,,,
Q604,F72=7,F98=6,F7=5,F72=7,F70=10,,,,
Q605,F34=9,F95=8,,,,,,,
Q606,F70=5,F51=1,F39=3,F81=9,F29=2,,,,
Q607,F99=3,F12=5,F31=8,F16=8,F17=4,F81=9,F15=5,,
Q608,F28=2,F99=2,F27=6,F8=1,F8=2,F78=7,F14=6,F69=2,F21=7
Q609,F81=6,,,,,,,,
Q610,F59=8,F39=9,F41=3,F22=5,F55=5,F9=1,F55=2,F67=8,
Q611,F20=4,F73=7,F71=7,,,,,,
Q612,F9=3,F97=5,F11=9,,,,,,
Q613,F11=4,F96=1,,,,,,,
Q614,F97=4,F24=2,,,,,,,
Q615,F63=1,F18=2,F64=634,F60=2,F49=7,F93=6,,,
Q616,F76=7,F20=9,F67=9,F37=6,F94=5,F15=3,F78=3,F98=6,F55=5
Q617,F98=7,F43=8,F50=2,F63=8,F79=5,F42=9,,,
Q618,F41=3,F95=9,,,,,,,
Q619,F61=3,F5=1,F1=1,F80=7,F80=1,F41=8,,,
Q620,F53=3,F67=9,F52=3,F59=7,,,,,
Q621,F97=2,F96=4,F79=2,F52=4,F64=5,F53=5,F23=8,F19=5,F93=3
Q622,F78=1,F47=3,F44=6,,,,,,
Q623,F20=5,F39=3,F98=6,,,,,,
Q624,F3=6,,,,,,,,
Q625,F88=2,F99=3,F94=5,F45=3,F42=195,F83=9,F81=7,F17=2,
Q626,F41=407,F39=9,F71=7,,,,,,
Q627,F90=6,F76=6,F75=5,F26=3,F46=9,,,,
Q628,F54=5,F73=6,F52=4,F80=8,F58=4,,,,
Q629,,,,,,,,,
Q630,,,,,,,,,
Q631,F73=7,F30=5,,,,,,,
Q632,F92=8,F16=4,F79=2,F52=2,F50=2,F58=5,F22=4,F59=7,
Q633,F16=6,F66=7,F72=7,,,,,,
Q634,F37=7,F59=7,F87=2,F53=5,F87=1,F81=5,,,
Q635,F21=6,F57=7,F79=4,F54=6,F28=9,F27=4,F93=3,,
Q636,F97=5,F76=3,F98=6,F68=6,,,,,
Q637,F40=5,,,,,,,,
Q638,F45=2,,,,,,,,
Q639,F75=8,F4=6,F66=3,F9=2,F41=5,F39=3,,,
Q640,F24=3,F1=4,F11=4,F78=1,F95=1,F42=6,,,
Q641,F78=2,F91=8,F34=2,F79=2,F7=3,,,,
Q642,F47=1,F61=1,F55=6,F83=2,F44=1,F89=9,F52=4,F37=8,
Q643,F37=7,F25=2,F43=1,F10=8,F27=3,F5=2,F75=9,F15=6,
Q644,F90=2,F8=2,,,,,,,
Q645,F7=3,F28=9,F4=4,F63=7,,,,,
Q646,F29=6,F54=6,,,,,,,
Q647,F93=8,F43=8,F10=9,F89=9,F64=5,F87=1,,,
Q648,F50=4,F52=5,F61=3,,,,,,
Q649,F48=8,F48=1,F23=4,,,,,,
Q650,F72=5,F5=2,F66=7,F47=2,,,,,
Q651,,,,,,,,,
Q652,,,,,,,,,
Q653,F90=2,,,,,,,,
Q654,F41=9,F89=9,F25=8,F59=6,F26=3,,,,
Q655,,,,,,,,,
Q656,F13=3,F49=6,F18=1,F9=4,F99=1,F55=5,F11=4,,
Q657,F87=1,F35=10,F20=6,F77=3,F35=0,F18=1,F7=2,,
Q658,F21=1,F14=6,F3=789,,,,,,
Q659,F43=8,F13=8,F15=4,,,,,,
Q660,F33=7,F91=9,F39=3,F17=6,,,,,
Q661,F14=2,F88=3,F20=5,F77=3,,,,,
Q662,F44=1,F28=2,F10=9,F91=8,,,,,
Q663,F82=5,F52=6,F71=7,,,,,,
Q664,F98=7,,,,,,,,
Q665,F24=4,F66=1,F87=4,F98=9,,,,,
Q666,F51=6,F14=9,F19=7,F40=4,,,,,
Q667,F83=8,F67=8,F92=3,F12=6,F70=5,,,,
Q668,F66=1,F8=1,F56=1,,,,,,
Q669,F78=3,F65=9,F87=5,F56=5,F43=2,,,,
Q670,F15=6,F44=6,F58=9,F73=7,,,,,
Q671,F85=7,F29=5,F58=7,F61=2,F93=3,F17=2,,,
Q672,F81=6,F59=1,F37=5,F86=2,F31=2,F0=6,F0=5,F47=6,
Q673,F56=5,F96=3,F23=8,F11=4,F64=2,F63=2,F74=3,F96=4,F67=10
Q674,F54=7,F72=7,F79=1,,,,,,
Q675,,,,,,,,,
Q676,F50=1,F2=3,F22=3,F7=2,F5=2,F85=5,F12=2,F56=1,F51=1
Q677,,,,,,,,,
Q678,F71=5,F59=1,F73=6,F25=10,F8=2,F24=4,,,
Q679,F50=4,,,,,,,,
Q680,F18=8,F97=2,F2=9,F90=1,F8=1,F61=3,F70=8,,
Q681,F42=3,F27=3,,,,,,,
Q682,,,,,,,,,
Q683,F66=1,F12=3,F69=3,F76=2,F30=6,,,,
Q684,F21=3,F96=1,F31=8,F59=1,F91=6,,,,
Q685,F23=9,F37=8,F99=2,F21=1,F96=4,F97=3,F99=7,F35=2,
Q686,F50=3,F8=1,F6=1,F97=1,,,,,
Q687,F91=7,F12=5,F12=5,,,,,,
Q688,F95=7,F14=2,F91=9,F77=3,,,,,
Q689,F67=10,F16=8,F2=2,F86=3,F83=2,,,,
Q690,F13=7,F27=3,F27=3,F71=139,F27=3,,,,
Q691,F16=6,F91=5,,,,,,,
Q692,F50=2,,,,,,,,
Q693,F41=2,F76=0,F30=2,F16=4,F47=4,,,,
Q694,F1=728,F77=4,F91=7,F14=6,F56=4,F84=6,,,
Q695,F87=0,F45=7,F71=7,F22=4,F26=4,F23=9,F41=2,,
Q696,F1=1,F68=5,F4=6,,,,,,
Q697,F36=5,F22=5,F4=4,F73=6,F43=9,,,,
Q698,F55=5,F16=8,F65=8,F48=2,F65=8,F46=4,F35=1,F41=2,
Q699,F54=6,F82=3,F14=6,F45=7,F6=2,F82=3,F25=9,F50=4,F70=5
Q700,F85=7,F89=8,,,,,,,
Q701,F27=3,F22=7,F29=1,F70=5,F15=4,,,,
Q702,F28=9,F2=3,F5=2,F78=7,F41=6,F66=7,F62=0,F98=6,F54=5
Q703,F32=1,F82=6,,,,,,,
Q704,F73=7,F16=4,F6=2,F35=1,F72=5,,,,
Q705,F43=2,F68=6,F4=4,F5=2,F96=4,F89=4,,,
Q706,F53=5,,,,,,,,
Q707,F16=8,F36=8,F25=2,F54=6,F93=7,F79=2,F68=5,F98=8,
Q708,F67=7,F43=2,F79=1,,,,,,
Q709,,,,,,,,,
Q710,F4=5,F16=4,F47=3,F42=4,F67=9,F11=4,F53=5,,
Q711,F8=2,F23=7,F40=5,F93=8,F16=4,F60=7,F88=2,F91=7,F35=0
Q712,F26=5,F98=7,F17=5,F77=3,F76=0,F49=6,F90=6,F95=8,F85=8
Q713,F35=1,F13=6,F88=2,,,,,,
Q714,F26=3,F29=10,F99=3,F82=5,F79=4,F86=2,,,
Q715,,,,,,,,,
Q716,F93=3,F38=0,F86=2,F31=2,F43=7,F50=4,,,
Q717,,,,,,,,,
Q718,F5=3,F76=0,F9=3,F37=7,F45=6,,,,
Q719,F22=3,F55=5,F22=3,F49=2,F22=3,F52=4,,,
Q720,F67=8,F95=8,F58=5,F57=3,,,,,
Q721,F97=3,F36=3,F48=1,F0=1,F83=10,F62=7,,,
Q722,F4=6,F1=1,F68=6,F99=7,F4=6,F45=2,F90=6,F51=0,F29=5
Q723,F62=6,F59=8,F45=3,F96=4,F98=8,F8=2,F80=8,F73=7,
Q724,F58=7,F35=1,F87=2,F22=7,F68=6,F62=7,,,
Q725,F10=6,F39=9,F22=5,F94=1,F64=5,F34=10,F17=1,F9=5,F49=6
Q726,F90=4,F79=4,,,,,,,
Q727,F95=8,F42=9,F90=6,,,,,,
Q728,F11=4,F36=8,F39=10,F22=3,F40=3,F12=2,F25=2,,
Q729,F59=2,F12=1,F90=3,F33=7,F66=5,,,,
Q730,F92=9,F2=1,F12=3,F27=4,F53=5,F6=2,F80=7,F74=3,F3=4
Q731,F96=1,F46=8,F49=7,F72=1,F79=4,,,,
Q732,F18=8,F55=5,F68=5,F94=9,F27=3,,,,
Q733,F82=3,F83=1,,,,,,,
Q734,F20=6,F27=4,F30=7,F36=8,F56=4,F52=4,F65=6,F81=9,F81=9
Q735,F89=10,,,,,,,,
Q736,F67=8,F91=7,,,,,,,
Q737,F60=2,F11=4,F61=3,F15=4,F69=10,F32=0,F68=6,F64=7,F14=9
Q738,F72=5,F61=1,F32=1,F24=3,F2=643,F36=3,F38=1,F70=10,F17=4
Q739,F91=7,F38=0,F39=9,F46=5,F2=243,F55=2,F8=1,F44=6,
Q740,F9=4,F55=5,F2=9,F50=2,F55=5,F64=9,,,
Q741,F23=3,F52=3,F35=9,F72=7,F46=9,F56=4,F58=7,F90=1,
Q742,,,,,,,,,
Q743,F20=5,F17=6,F71=5,F47=3,,,,,
Q744,F17=4,F54=5,F9=3,F32=1,F87=1,F35=0,F17=2,F63=9,F26=5
Q745,F20=6,F15=7,F63=2,F78=7,,,,,
Q746,F91=6,F46=4,F46=8,F76=7,,,,,
Q747,F40=4,,,,,,,,
Q748,F17=60,F7=2,F1=4,F27=3,F33=7,F44=6,F6=2,,
Q749,F96=3,F56=5,F55=3,F32=2,F49=1,F20=5,F7=4,F50=2,F65=8
Q750,F56=1,F3=4,,,,,,,
Q751,,,,,,,,,
Q752,F12=1,,,,,,,,
Q753,,,,,,,,,
Q754,F98=6,F18=1,F72=1,F97=3,F5=1,F16=9,,,
Q755,F98=6,F7=2,,,,,,,
Q756,F61=0,F43=8,F0=0,F72=6,F51=9,F84=3,F19=6,,
Q757,F54=7,F34=2,,,,,,,
Q758,F81=9,F36=3,F64=8,F99=2,F0=4,,,,
Q759,F78=1,F99=6,F70=7,F78=3,F22=5,F81=6,F97=3,,
Q760,F85=4,F59=2,F17=5,,,,,,
Q761,F29=2,F93=3,F29=9,F48=9,F96=3,,,,
Q762,F90=7,,,,,,,,
Q763,F7=4,F29=2,F78=2,F30=3,F0=3,F63=8,F75=5,F26=4,
Q764,F50=3,F66=6,F14=7,F67=8,F96=1,F86=3,F27=5,F95=9,
Q765,F12=2,F19=1,F72=7,F3=4,F47=4,F81=634,F60=7,,
Q766,F76=7,F98=7,F15=4,F47=6,F15=7,F20=5,F33=8,F74=2,F51=0
Q767,F93=6,F74=3,F57=3,F98=6,F94=9,,,,
Q768,,,,,,,,,
Q769,,,,,,,,,
Q770,F36=3,F70=4,F16=7,,,,,,
Q771,,,,,,,,,
Q772,F40=6,F19=940,F62=0,F10=6,F51=8,F93=3,F8=1,,
Q773,F98=8,F6=4,F17=6,F3=7,F33=6,F81=6,F81=7,F27=3,
Q774,,,,,,,,,
Q775,F48=2,F73=7,,,,,,,
Q776,F80=8,F47=6,F90=2,F64=3,F16=8,F60=1,F94=1,,
Q777,F80=7,,,,,,,,
Q778,F46=5,F24=1,F4=4,F25=9,F50=1,F7=5,F63=1,F67=7,F13=5
Q779,F87=3,F32=1,,,,,,,
Q780,F11=9,F99=4,,,,,,,
Q781,F11=5,,,,,,,,
Q782,F62=8,F17=6,,,,,,,
Q783,F23=5,,,,,,,,
Q784,F85=8,F74=3,F44=6,,,,,,
Q785,F17=6,,,,,,,,
Q786,F19=6,F37=5,F64=1,F31=8,F52=3,,,,
Q787,F56=5,F89=11,F81=7,F10=10,,,,,
Q788,F52=6,F89=5,F79=3,F53=3,F20=5,F2=1,,,
Q789,F57=3,F11=3,F36=8,F76=3,F35=9,F70=5,F59=8,F68=5,
Q790,F99=2,F56=1,F27=4,F55=5,F32=1,,,,
Q791,F86=9,F84=6,F16=7,F47=3,F90=2,F66=5,F16=8,F56=5,
Q792,F73=7,F33=6,F9=0,F3=2,F70=9,F89=5,,,
Q793,F94=9,F48=1,F88=2,F91=6,F3=5,F92=7,F76=1,F74=3,F76=3
Q794,F75=4,F67=7,F20=9,F62=6,F80=6,F65=6,F87=2,,
Q795,F49=6,,,,,,,,
Q796,F1=2,,,,,,,,
Q797,,,,,,,,,
Q798,F18=2,F32=1,F94=6,F99=6,F92=9,F29=1,,,
Q799,F65=6,F63=1,F60=2,F20=9,F46=9,F73=853,F18=2,F24=8,
Q800,F15=5,F89=4,F6=1,F94=10,F68=6,F2=3,F32=1,F85=7,F38=9
Q801,F96=4,,,,,,,,
Q802,F70=7,F8=1,F72=1,F82=7,F82=5,F13=7,F8=1,,
Q803,F83=2,F91=7,F17=4,F39=9,F31=2,F32=1,F61=3,F16=7,F97=5
Q804,F41=2,F47=3,F50=3,F84=6,F80=7,F11=4,,,
Q805,F5=1,F72=4,F68=6,F79=1,F84=6,,,,
Q806,F11=9,F18=8,F63=1,F74=2,F49=6,F36=4,F57=7,F68=2,
Q807,F86=2,F82=4,F2=3,F18=2,F64=8,,,,
Q808,F63=2,F38=3,F29=10,F32=2,F31=2,,,,
Q809,F29=5,,,,,,,,
Q810,F81=6,F2=3,F18=2,F16=8,F89=9,,,,
Q811,,,,,,,,,
Q812,F94=9,F0=1,F5=1,F47=3,F80=8,F66=2,F23=4,F96=4,F45=6
Q813,F87=2,F13=4,F74=3,F93=7,F37=7,,,,
Q814,F37=6,F39=3,F17=6,F72=7,,,,,
Q815,F57=2,F14=9,F68=6,F94=6,F18=2,F53=2,F45=5,F34=2,
Q816,F15=5,F69=4,F73=6,,,,,,
Q817,,,,,,,,,
Q818,F99=2,F99=3,,,,,,,
Q819,F45=2,F64=3,F39=10,F47=6,F96=0,F85=8,,,
Q820,F62=6,F40=5,F61=3,F66=0,F17=4,F42=6,,,
Q821,F72=8,F36=8,F94=10,F10=8,F43=7,F0=3,F97=5,F20=5,
Q822,F3=2,F17=7,F61=3,F29=6,F8=2,F72=6,F30=4,F21=4,
Q823,F45=4,,,,,,,,
Q824,,,,,,,,,
Q825,F87=4,F92=9,,,,,,,
Q826,F20=6,F71=6,F71=7,F7=2,,,,,
Q827,F37=6,F15=986,F52=5,F92=8,F8=1,,,,
Q828,F39=4,F5=3,F75=8,F78=3,F82=7,F33=6,F93=7,,
Q829,F17=6,F20=5,F56=2,F41=2,F74=3,F84=6,F96=5,F3=1,
Q830,F0=1,F66=3,F54=4,F8=1,F34=278,F13=2,,,
Q831,F87=2,F31=8,F38=9,F47=3,F94=6,F83=2,,,
Q832,F95=1,F71=7,F7=4,F36=5,F51=2,F18=1,F55=3,,
Q833,F97=6,F78=1,F0=0,,,,,,
Q834,F49=2,,,,,,,,
Q835,F45=2,F75=5,F46=5,F33=2,F98=5,F42=6,F62=6,F35=10,
Q836,F58=4,F52=3,F93=8,F28=1,F47=2,F40=6,F22=7,F81=6,F69=2
Q837,F70=5,F63=2,F24=2,F65=6,,,,,
Q838,F65=8,F57=2,F16=4,F10=7,F0=2,F30=3,F3=6,F94=6,F26=4
Q839,F58=4,F20=8,F80=8,F86=2,,,,,
Q840,F16=7,,,,,,,,
Q841,F16=8,F88=2,F5=2,F39=3,F80=2,F83=8,F34=9,F31=3,F44=6
Q842,F33=3,F42=6,F30=4,F32=2,F16=7,,,,
Q843,F33=2,F43=2,,,,,,,
Q844,,,,,,,,,
Q845,F13=8,F16=8,F64=2,F71=7,F58=5,F32=0,,,
Q846,F95=1,,,,,,,,
Q847,F59=0,F11=10,F90=3,F8=2,F31=8,F21=3,F96=3,F29=3,F95=7
Q848,F27=2,F41=9,F57=0,F19=8,F5=1,F55=2,F85=8,F73=6,F14=6
Q849,F40=4,F10=9,F69=9,F56=1,,,,,
Q850,F73=6,F78=7,F47=2,F36=2,F81=7,,,,
Q851,F35=1,F0=3,F60=6,F26=4,F65=8,,,,
Q852,F35=9,F61=3,,,,,,,
Q853,F41=9,F78=8,F91=7,,,,,,
Q854,F35=9,F8=1,F1=1,,,,,,
Q855,F17=5,F97=1,F78=2,F70=5,F52=5,F85=7,F44=6,F61=3,
Q856,F88=2,F34=9,F87=2,F29=2,F83=2,F10=8,F14=10,,
Q857,F51=7,F72=4,F38=10,F52=5,F62=1,F97=1,,,
Q858,F16=9,F25=8,F41=1,F47=6,F39=2,F71=5,,,
Q859,F53=6,,,,,,,,
Q860,F89=3,F57=2,F83=3,F71=7,F53=2,F59=1,,,
Q861,F59=8,F44=0,F35=1,F99=4,F34=3,F72=0,F40=6,,
Q862,F19=419,F87=2,F18=2,F44=5,F55=7,,,,
Q863,F79=4,F45=1,F17=2,F29=5,,,,,
Q864,F82=5,F69=3,F28=10,F59=7,F23=4,F89=10,,,
Q865,F79=4,F39=10,F68=6,,,,,,
Q866,F38=1,F17=5,F10=8,F34=2,F50=3,,,,
Q867,F2=1,F23=8,F16=4,F70=9,,,,,
Q868,F1=8,F22=5,F69=1,F71=5,F10=9,,,,
Q869,F54=4,F72=4,F90=1,F89=10,,,,,
Q870,F30=4,F12=450,F73=7,F24=2,F58=7,F59=9,F84=6,F13=7,
Q871,F70=9,F6=1,F88=2,F9=4,F78=7,F86=9,F9=2,F4=3,F68=6
Q872,F75=5,F87=2,F99=2,,,,,,
Q873,F9=1,F43=10,F47=4,,,,,,
Q874,F22=3,F19=5,F22=6,F98=6,F86=2,,,,
Q875,F21=1,F89=4,F91=7,F30=4,F36=3,F38=10,F5=2,F44=7,
Q876,F89=9,F30=7,F64=3,,,,,,
Q877,F19=8,F63=8,F31=3,F78=3,F4=6,F18=2,F47=4,F90=1,F31=8
Q878,F60=6,,,,,,,,
Q879,F88=1,F60=1,F16=6,F39=4,F78=0,,,,
Q880,F85=7,F33=6,F31=2,F27=4,F99=7,F87=5,F57=2,F80=8,F80=1
Q881,F80=7,F30=4,F74=947,F49=3,F35=9,F32=1,F24=2,,
Q882,F71=5,F32=0,F96=5,F55=7,F86=3,,,,
Q883,F8=2,F33=6,F5=1,F69=9,F96=3,F92=4,,,
Q884,F56=4,,,,,,,,
Q885,F70=7,F28=9,F28=9,F54=5,F49=1,F29=6,,,
Q886,F65=9,F71=7,F43=2,F57=7,F92=4,F13=7,F58=4,F50=2,
Q887,F0=4,F19=5,F47=3,F34=124,,,,,
Q888,F48=1,F43=9,F75=8,F10=7,F1=3,F5=3,F22=4,F75=4,F7=3
Q889,F68=2,F43=8,F55=6,,,,,,
Q890,F97=1,F39=3,F36=5,F72=5,F32=0,F2=1,F96=0,F30=4,
Q891,,,,,,,,,
Q892,F23=7,F47=6,F74=3,F63=1,F59=5,,,,
